target_id,sample,model,context,context_prompt,context_bias,target_prompt,experiment_type,response
0,0,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 27,432,119 people"
0,1,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 215,000,000 people"
0,2,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 21,453,219 people"
0,3,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 150,000,000 people"
0,4,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 225,000,000 people"
0,5,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 214,000,000 people"
0,6,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 250,000,000 people"
0,7,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 214,000,000 people"
0,8,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 217,421,119 people"
0,9,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 27,421,119 people"
0,0,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 350,000,000 people"
0,1,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 230,000,000 people"
0,2,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,Answer: 250000000
0,3,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 250,000,000 people"
0,4,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 270,000,000 people"
0,5,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 217,421,119 people"
0,6,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 250,000,000"
0,7,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 245,000,000 people"
0,8,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 225,000,000 people"
0,9,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 240,000,000 people"
1,0,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 1,432,119 people"
1,1,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 1,432,119 people"
1,2,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 1,434,211 people"
1,3,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 1,432,111 people"
1,4,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 1,432,110 people"
1,5,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 1,234,567 people"
1,6,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 1,432,000 people"
1,7,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 1,432,119 people"
1,8,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 1,432,119 people"
1,9,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 450,000 people"
1,0,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 1,431,000 people"
1,1,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 1,432,119 people"
1,2,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 1,432,119 people"
1,3,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 1,234,567 people"
1,4,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 1,234,567 people"
1,5,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 1,432,119 people"
1,6,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 570,000 people"
1,7,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 1,432,119 people"
1,8,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 1,432,111 people"
1,9,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 1,432,119 people"
2,0,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 108,200,000,000 mothers"
2,1,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 108,200,000,000 mothers"
2,2,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 108,200,000,000 mothers"
2,3,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 108,200,000,000 mothers"
2,4,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 108,200,000,000 mothers"
2,5,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 108,200,000,000 mothers"
2,6,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 108,200,000,000 mothers"
2,7,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 108,200,000,000 mothers"
2,8,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 108,200,000,000 mothers"
2,9,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,decrease,"Answer: 108,200,000,000 mothers"
2,0,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 108,200,000,000 mothers"
2,1,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 108,200,000,000 mothers"
2,2,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 108,200,000,000 mothers"
2,3,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 108,200,000,000 mothers"
2,4,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 108,200,000,000 mothers"
2,5,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 108,200,000,000 mothers"
2,6,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 108,200,000,000 mothers"
2,7,Llama-3-70b-chat-hf,human,simple,implicit_confirmation,onlyanswer,increase,"Answer: 108,200,000,000 mothers"
